Employee ID,Employee Name,Department,Transaction Code,Transaction Description,Transaction Category,Posting date of transaction,Transaction Date,Merchant Info DBA Name,Transaction Amount,Debit or Credit,Merchant Category Code,Merchant City,Merchant Country,Merchant Postal Code,Merchant State/Province,Conversion Rate,Amount Clean,Spend Amount,employee_total_spent,department_total_spent,merchant_median,merchant_count,merchant_q1,merchant_q3,merchant_p90,merchant_p95,merchant_iqr,mcc_median,mcc_count,mcc_q1,mcc_q3,mcc_p90,mcc_p95,mcc_iqr,global_median,global_q1,global_q3,global_p90,global_p95,global_iqr,status,flagged,flag_reason,risk_level,score_change,typical_amount,amount_ratio,baseline_used,irrelevant_keyword,score_after
E003,Alex Johnson,Human Resources,3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,9/15/2025,9/13/2025,WSDOT COMMERCIAL VEHIC,14.67,Debit,9399.0,TUMWATER,USA,98504,WA,1.389320388,14.67,14.67,127197.98,154899.96,62.795,64,43.5375,811.2125000000001,1490.7920000000001,1680.8199999999988,767.6750000000001,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,62.8,0.23,same merchant,,83.75
E009,Noah Garcia,Marketing,3001,VCN*OH DOT COLUMBUS OH,1,9/15/2025,9/12/2025,VCN*OH DOT,214.58,Debit,9399.0,COLUMBUS,USA,43223,OH,1.386423841,214.58,214.58,158381.97,190018.44,212.875,18,113.8825,217.6275,219.764,224.7065,103.745,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,212.88,1.01,same merchant,,74.25
E009,Noah Garcia,Marketing,3001,BC PERMIT CENTRE VICTORIA BC,1,9/15/2025,9/13/2025,BC PERMIT CENTRE,30.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0,30.0,30.0,158381.97,190018.44,30.0,47,30.0,59.0,130.6,184.8999999999998,29.0,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,30.0,1.0,same merchant,,74.5
E001,Sarah Chen,Operations,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,9/15/2025,9/12/2025,VCN*KANSASMVPERMIT,62.66,Debit,9399.0,TOPEKA,USA,66611,KS,1.389318182,62.66,62.66,120204.99,153792.33,63.21,85,62.46,284.9,293.098,295.54,222.43999999999997,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,63.21,0.99,same merchant,,82.0
E010,Sophia Lee,Finance,3001,BUFFALO AND FORT ERIE FORT ERIE ON,1,9/15/2025,9/13/2025,BUFFALO AND FORT ERIE,37.0,Debit,4784.0,FORT ERIE,CAN,L2A 3S6,ON,0.0,37.0,37.0,134355.43,258313.59,80.0,5,80.0,80.0,80.0,80.0,0.0,37.0,75.0,22.435000000000002,70.0,70.0,80.0,47.565,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,37.0,1.0,same merchant category,,80.25
E006,Maya Patel,Finance,3001,SD DEPT OF TRANS OPS PIERRE SD,1,9/15/2025,9/12/2025,SD DEPT OF TRANS OPS,150.77,Debit,9399.0,PIERRE,USA,57501,SD,1.389345424,150.77,150.77,254325.1,258313.59,114.37,131,35.99,178.535,502.5,652.2,142.545,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,114.37,1.32,same merchant,,73.5
E008,Olivia Smith,Product,3001,PETRO-CANADA 02901 FORT NELSON BC,1,9/15/2025,9/12/2025,PETRO-CANADA 02901,112.74,Debit,5541.0,FORT NELSON,CAN,V0C1R0,BC,0.0,112.74,112.74,164813.65,130828.39,112.74,1,112.74,112.74,112.74,112.74,0.0,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,567.37,0.2,same merchant category,,82.5
E001,Sarah Chen,Product,3001,FLYING J 639 POST FALLS ID,1,9/15/2025,9/12/2025,FLYING J 639,1381.72,Debit,5541.0,POST FALLS,USA,83854,ID,1.386395425,1381.72,1381.72,120204.99,130828.39,409.63,10,66.66,1000.3425000000001,1255.801,1318.7604999999999,933.6825000000001,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,409.63,3.37,same merchant,,82.25
E002,John Miller,Operations,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,9/15/2025,9/12/2025,TXDMV OS PERMIT TPE,415.35,Debit,9399.0,AUSTIN,USA,78731,TX,1.389309836,415.35,415.35,165219.8,153792.33,307.525,102,173.9375,416.595,675.4010000000001,691.5459999999999,242.65750000000003,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,307.52,1.35,same merchant,,82.0
E006,Maya Patel,Engineering,3001,NDHP-E PERMIT 701-328-2426 ND,1,9/15/2025,9/14/2025,NDHP-E PERMIT,39.87,Debit,9399.0,701-328-2426,USA,58505,ND,1.389285714,39.87,39.87,254325.1,268268.41,40.075,134,39.61,79.7775,452.40600000000006,583.7589999999999,40.167500000000004,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,40.08,0.99,same merchant,,73.75
E005,Daniel Kim,Engineering,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,9/15/2025,9/12/2025,DTOPS SINGLE CROSSING,17.62,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.386290323,17.62,17.62,128756.43,268268.41,29.24,167,27.85,29.69,29.96,29.997,1.8399999999999999,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,29.24,0.6,same merchant,,84.5
E004,Emma Wilson,Customer Success,3001,BC PERMIT CENTRE VICTORIA BC,1,9/15/2025,9/11/2025,BC PERMIT CENTRE,15.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0,15.0,15.0,114400.93,183167.22,30.0,47,30.0,59.0,130.6,184.8999999999998,29.0,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,30.0,0.5,same merchant,,83.75
E001,Sarah Chen,Customer Success,3001,NEW YORK STATE OSCAR ALBANY NY,1,9/15/2025,9/12/2025,NEW YORK STATE OSCAR,29.91,Debit,9399.0,ALBANY,USA,122280001,NY,1.38952381,29.91,29.91,120204.99,183167.22,94.18,9,57.26,123.74,123.87400000000001,124.042,66.47999999999999,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,94.18,0.32,same merchant,,82.5
E004,Emma Wilson,Product,3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,9/15/2025,9/12/2025,WSDOT COMMERCIAL VEHIC,325.86,Debit,9399.0,TUMWATER,USA,98504,WA,1.384082894,325.86,325.86,114400.93,130828.39,62.795,64,43.5375,811.2125000000001,1490.7920000000001,1680.8199999999988,767.6750000000001,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,62.8,5.19,same merchant,,84.0
E010,Sophia Lee,Operations,3001,YG WEIGH STATION WATSO WATSON LAKE YT,1,9/15/2025,9/13/2025,YG WEIGH STATION WATSO,97.16,Debit,9399.0,WATSON LAKE,CAN,Y0A1C0,YT,0.0,97.16,97.16,134355.43,153792.33,59.72,3,59.72,78.44,89.672,93.416,18.72,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,64.0,1.52,same merchant category,,80.5
E002,John Miller,Customer Success,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,9/15/2025,9/11/2025,AB TRANSP 403-340-5075,400.75,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0,400.75,400.75,165219.8,183167.22,130.0,158,39.75,366.75,656.5,940.0,327.0,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,130.0,3.08,same merchant,,82.25
E002,John Miller,Sales,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,9/15/2025,9/12/2025,DEPT OF TRANS TRUCKPER,23.85,Debit,9399.0,LINCOLN,USA,685082532,NE,1.389253731,23.85,23.85,165219.8,172423.22,37.75,101,24.13,38.28,38.57,38.65,14.150000000000002,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,37.75,0.63,same merchant,,82.5
E008,Olivia Smith,Engineering,3001,NORTHERN TOUCH TRUCK W FORT ERIE ON,1,9/15/2025,9/13/2025,NORTHERN TOUCH TRUCK W,183.63,Debit,7542.0,FORT ERIE,CAN,L2A5M4,ON,0.0,183.63,183.63,164813.65,268268.41,183.63,1,183.63,183.63,183.63,183.63,0.0,131.29,115.0,96.215,189.32,240.52400000000006,309.791,93.10499999999999,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,131.29,1.4,same merchant category,,82.75
E002,John Miller,Operations,3001,YG TRANSPORT SERVICES WHITEHORSE YT,1,9/15/2025,9/13/2025,YG TRANSPORT SERVICES,34.72,Debit,9399.0,WHITEHORSE,CAN,Y1A2C6,YT,0.0,34.72,34.72,165219.8,153792.33,286.4,7,44.415,1265.04,1380.79,1383.76,1220.625,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,64.0,0.54,same merchant category,,82.75
E009,Noah Garcia,Marketing,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,9/15/2025,9/12/2025,VCN*KANSASMVPERMIT,62.66,Debit,9399.0,TOPEKA,USA,66611,KS,1.389318182,62.66,62.66,158381.97,190018.44,63.21,85,62.46,284.9,293.098,295.54,222.43999999999997,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,63.21,0.99,same merchant,,74.75
E003,Alex Johnson,Human Resources,3001,SPARKLE SUPER WASH WEYBURN SK,1,9/15/2025,9/12/2025,SPARKLE SUPER WASH,39.2,Debit,7542.0,WEYBURN,CAN,S4H 1V3,SK,0.0,39.2,39.2,127197.98,154899.96,27.35,4,12.925,39.225,39.269999999999996,39.285,26.3,131.29,115.0,96.215,189.32,240.52400000000006,309.791,93.10499999999999,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,131.29,0.3,same merchant category,,84.0
E003,Alex Johnson,Marketing,3001,SD DEPT OF TRANS OPS PIERRE SD,1,9/15/2025,9/12/2025,SD DEPT OF TRANS OPS,35.6,Debit,9399.0,PIERRE,USA,57501,SD,1.3892,35.6,35.6,127197.98,190018.44,114.37,131,35.99,178.535,502.5,652.2,142.545,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,114.37,0.31,same merchant,,84.25
E008,Olivia Smith,Operations,3001,COFFEE CUP #8 VIVIAN SD,1,9/15/2025,9/13/2025,COFFEE CUP #8,803.85,Debit,5541.0,VIVIAN,USA,57576,SD,1.386391359,803.85,803.85,164813.65,153792.33,731.85,55,483.53,857.38,950.2260000000001,1027.4759999999999,373.85,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,731.85,1.1,same merchant,,83.0
E009,Noah Garcia,Human Resources,3001,SHORTYS ONE ST SELBY SD,1,9/15/2025,9/12/2025,SHORTYS ONE ST,293.63,Debit,5541.0,SELBY,USA,57472,SD,1.386391134,293.63,293.63,158381.97,154899.96,293.63,1,293.63,293.63,293.63,293.63,0.0,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,567.37,0.52,same merchant category,,75.0
E003,Alex Johnson,Sales,3001,LESCO DISTRIBUTORS EDMONTON AB,1,9/15/2025,9/12/2025,LESCO DISTRIBUTORS,371.6,Debit,5013.0,EDMONTON,CAN,T5V 1J3,AB,0.0,371.6,371.6,127197.98,172423.22,112.31,3,105.36,241.955,319.742,345.671,136.59500000000003,316.03,5.0,112.31,371.6,570.47,636.7599999999999,259.29,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,115.36,3.22,all transactions,,84.5
E005,Daniel Kim,Human Resources,3001,SD DEPT OF TRANS OPS PIERRE SD,1,9/15/2025,9/13/2025,SD DEPT OF TRANS OPS,35.53,Debit,9399.0,PIERRE,USA,57501,SD,1.3864,35.53,35.53,128756.43,154899.96,114.37,131,35.99,178.535,502.5,652.2,142.545,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,114.37,0.31,same merchant,,84.75
E009,Noah Garcia,Customer Success,3001,COFFEE CUP #8 VIVIAN SD,1,9/15/2025,9/14/2025,COFFEE CUP #8,522.72,Debit,5541.0,VIVIAN,USA,57576,SD,1.386390822,522.72,522.72,158381.97,183167.22,731.85,55,483.53,857.38,950.2260000000001,1027.4759999999999,373.85,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,731.85,0.71,same merchant,,75.25
E010,Sophia Lee,Operations,3001,AMZN Mktp CA*855CP65E3 866-216-1072 ON,1,9/15/2025,9/15/2025,AMZN Mktp CA*855CP65E3,14.27,Debit,4816.0,866-216-1072,CAN,M5J 2T3,ON,0.0,14.27,14.27,134355.43,153792.33,14.27,1,14.27,14.27,14.27,14.27,0.0,39.33,106.0,24.557499999999997,96.14750000000001,157.495,437.7975,71.59,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,39.33,0.36,same merchant category,,80.75
E007,Lucas Brown,Customer Success,3001,PILOT 311 ERIE PA,1,9/15/2025,9/13/2025,PILOT 311,660.65,Debit,5541.0,ERIE,USA,16509,PA,1.386405679,660.65,660.65,144055.28,183167.22,660.65,1,660.65,660.65,660.65,660.65,0.0,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,567.37,1.16,same merchant category,,72.5
E004,Emma Wilson,Customer Success,3001,MCSD OSOW INDIANAPOLIS IN,1,9/15/2025,9/14/2025,MCSD OSOW,174.22,Debit,9399.0,INDIANAPOLIS,USA,46241,IN,1.386378467,174.22,174.22,114400.93,183167.22,190.44,40,123.3375,198.4925,221.54000000000013,320.12799999999993,75.155,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,190.44,0.91,same merchant,,84.25
E009,Noah Garcia,Customer Success,3001,THE HOME DEPOT #7050 SPRUCE GROVE AB,1,9/15/2025,9/11/2025,THE HOME DEPOT #7050,186.3,Debit,5200.0,SPRUCE GROVE,CAN,T7X 3X3,AB,0.0,186.3,186.3,158381.97,183167.22,42.72,5,28.33,108.11,155.024,170.662,79.78,127.73,11.0,67.815,162.89,305.48,366.435,95.07499999999999,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,115.36,1.61,all transactions,,75.5
E004,Emma Wilson,Sales,3001,PETRO-CANADA 68061 WHITEHORSE YT,1,9/15/2025,9/13/2025,PETRO-CANADA 68061,59.98,Debit,5541.0,WHITEHORSE,CAN,Y1A5S8,YT,0.0,59.98,59.98,114400.93,172423.22,59.98,5,20.0,119.95,119.95,119.95,99.95,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,567.37,0.11,same merchant category,,84.5
E005,Daniel Kim,Marketing,3001,VCN*IDAHODOT BOISE ID,1,9/15/2025,9/13/2025,VCN*IDAHODOT,59.69,Debit,9399.0,BOISE,USA,83703,ID,1.386428571,59.69,59.69,128756.43,190018.44,86.99,47,64.055,131.06,202.62999999999997,239.34499999999989,67.005,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,86.99,0.69,same merchant,,85.0
E007,Lucas Brown,Sales,3001,PILOT 917 GREAT FALLS MT,1,9/15/2025,9/11/2025,PILOT 917,414.47,Debit,5541.0,GREAT FALLS,USA,59404,MT,1.386694102,414.47,414.47,144055.28,172423.22,764.25,15,549.83,868.645,981.0219999999999,1071.667,318.81499999999994,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,764.25,0.54,same merchant,,72.75
E006,Maya Patel,Engineering,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,9/15/2025,9/12/2025,OKC SIZE & WEIGHTS PER,654.6,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.389292551,654.6,654.6,254325.1,268268.41,383.21500000000003,100,62.915,897.825,2284.4880000000003,2326.777,834.9100000000001,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,383.22,1.71,same merchant,,74.0
E008,Olivia Smith,Sales,3001,SHELL FLYING J FORT ERIE ON,1,9/15/2025,9/14/2025,SHELL FLYING J,11.29,Debit,5541.0,FORT ERIE,CAN,L2A5M4,ON,0.0,11.29,11.29,164813.65,172423.22,25.0,6,25.0,25.0,27.09,28.134999999999998,0.0,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,567.37,0.02,same merchant category,,83.25
E009,Noah Garcia,Marketing,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,9/15/2025,9/13/2025,DTOPS SINGLE CROSSING,27.85,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.38622449,27.85,27.85,158381.97,190018.44,29.24,167,27.85,29.69,29.96,29.997,1.8399999999999999,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,29.24,0.95,same merchant,,75.75
E008,Olivia Smith,Marketing,3001,NDHP-E PERMIT 701-328-2426 ND,1,9/15/2025,9/15/2025,NDHP-E PERMIT,39.79,Debit,9399.0,701-328-2426,USA,58505,ND,1.386428571,39.79,39.79,164813.65,190018.44,40.075,134,39.61,79.7775,452.40600000000006,583.7589999999999,40.167500000000004,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,40.08,0.99,same merchant,,83.5
E002,John Miller,Product,3001,CENEX-FUOC OF CARPIO CARPIO ND,1,9/15/2025,9/13/2025,CENEX-FUOC OF CARPIO,652.01,Debit,5541.0,CARPIO,USA,58725,ND,1.386404254,652.01,652.01,165219.8,130828.39,663.455,40,337.52,803.9825,945.171,1015.6044999999997,466.4625,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,663.46,0.98,same merchant,,83.0
E004,Emma Wilson,Engineering,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,9/15/2025,9/11/2025,AB TRANSP 403-340-5075,91.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0,91.0,91.0,114400.93,268268.41,130.0,158,39.75,366.75,656.5,940.0,327.0,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,130.0,0.7,same merchant,,84.75
E004,Emma Wilson,Marketing,3001,MTO TSD PRIO PER & REG ST. CATHARINE ON,1,9/15/2025,9/12/2025,MTO TSD PRIO PER & REG,200.0,Debit,9399.0,ST. CATHARINE,CAN,L2R7R4,ON,0.0,200.0,200.0,114400.93,190018.44,500.0,5,500.0,500.0,800.0,899.9999999999999,0.0,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,64.0,3.12,same merchant category,,85.0
E002,John Miller,Operations,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,9/15/2025,9/12/2025,OKC SIZE & WEIGHTS PER,62.2,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.389194139,62.2,62.2,165219.8,153792.33,383.21500000000003,100,62.915,897.825,2284.4880000000003,2326.777,834.9100000000001,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,383.22,0.16,same merchant,,83.25
E006,Maya Patel,Sales,3001,BLACKJACKS ROADHOUSE W NISKU AB,1,9/15/2025,9/12/2025,BLACKJACKS ROADHOUSE W,15.75,Debit,4784.0,NISKU,CAN,T9E8A2,AB,0.0,15.75,15.75,254325.1,172423.22,21.0,14,15.75,26.25,26.25,26.25,10.5,37.0,75.0,22.435000000000002,70.0,70.0,80.0,47.565,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,21.0,0.75,same merchant,,74.25
E001,Sarah Chen,Human Resources,3001,PILOT 492 CADDO VALLEY AR,1,9/15/2025,9/11/2025,PILOT 492,856.35,Debit,5541.0,CADDO VALLEY,USA,71923,AR,1.389307392,856.35,856.35,120204.99,154899.96,856.35,1,856.35,856.35,856.35,856.35,0.0,567.37,1251.0,77.125,842.9200000000001,1062.47,1172.1,765.7950000000001,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,567.37,1.51,same merchant category,,82.75
E010,Sophia Lee,Operations,3001,SQ *2429188 ALBERTA LT EDMONTON AB,1,9/15/2025,9/12/2025,SQ *2429188 ALBERTA LT,704.0,Debit,8999.0,EDMONTON,CAN,T5H 3S9,AB,0.0,704.0,704.0,134355.43,153792.33,835.0,4,659.25,1149.5,1479.8000000000002,1589.8999999999996,490.25,689.76,11.0,336.45,847.86,1700.0,2766.92,511.41,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,115.36,6.1,all transactions,,81.0
E009,Noah Garcia,Engineering,3001,CCD ORION SALEM OR,1,9/16/2025,9/15/2025,CCD ORION,11.36,Debit,9399.0,SALEM,USA,973015397,OR,1.385,11.36,11.36,158381.97,268268.41,114.66,10,11.315000000000001,331.35499999999996,440.74899999999997,478.2294999999999,320.03999999999996,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,114.66,0.1,same merchant,,76.0
E004,Emma Wilson,Customer Success,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,9/16/2025,9/15/2025,VCN*KANSASMVPERMIT,62.53,Debit,9399.0,TOPEKA,USA,66611,KS,1.386363636,62.53,62.53,114400.93,183167.22,63.21,85,62.46,284.9,293.098,295.54,222.43999999999997,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,63.21,0.99,same merchant,,85.25
E010,Sophia Lee,Operations,3001,IA DOT MOTOR CARRIER S ANKENY IA,1,9/16/2025,9/15/2025,IA DOT MOTOR CARRIER S,51.87,Debit,9399.0,ANKENY,USA,50021,IA,1.38630137,51.87,51.87,134355.43,153792.33,147.84,51,83.005,174.67,332.18,366.29499999999996,91.66499999999999,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,147.84,0.35,same merchant,,81.25
E004,Emma Wilson,Product,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,9/16/2025,9/15/2025,DTOPS SINGLE CROSSING,27.85,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.38622449,27.85,27.85,114400.93,130828.39,29.24,167,27.85,29.69,29.96,29.997,1.8399999999999999,64.0,1785.0,30.16,198.21,516.5320000000003,729.6959999999999,168.05,115.36,35.69,490.205,870.0999999999998,1104.039999999999,454.515,Normal,False,Reasonable expense. Score increased slightly.,None,0.25,29.24,0.95,same merchant,,85.5
